z,H(z)
0.0,4.241103405421977e+26
0.018610170155975325,4.241103405421977e+26
0.037566678745184934,4.241103405421977e+26
0.05687597118480503,4.241103405421977e+26
0.07654461284231595,4.241103405421977e+26
0.09657929126781006,4.241103405421977e+26
0.11698681846782266,4.241103405421977e+26
0.13777413322149035,4.241103405421977e+26
0.1589483034398118,4.241103405421977e+26
0.1805165285688055,4.241103405421977e+26
0.20248614203741244,4.241103405421977e+26
0.2248646137509307,4.241103405421977e+26
0.24765955263087114,4.241103405421977e+26
0.2708787092020595,4.241103405421977e+26
0.29452997822791604,4.241103405421977e+26
0.31862140139474837,4.241103405421977e+26
0.3431611700460153,4.241103405421977e+26
0.3681576279674732,4.241103405421977e+26
0.39361927422414333,4.241103405421977e+26
0.4195547660501018,4.241103405421977e+26
0.44597292179201964,4.241103405421977e+26
0.47288272390750197,4.241103405421977e+26
0.5002933220192198,4.241103405421977e+26
0.5282140360258709,4.241103405421977e+26
0.5566543592710622,4.241103405421977e+26
0.5856239617711372,4.241103405421977e+26
0.6151326935030896,4.241103405421977e+26
0.6451905877536641,4.241103405421977e+26
0.6758078645307688,4.241103405421977e+26
0.7069949340384079,4.241103405421977e+26
0.7387624002162505,4.241103405421977e+26
0.7711210643450868,4.241103405421977e+26
0.8040819287193848,4.241103405421977e+26
0.8376562003881725,4.241103405421977e+26
0.8718552949655793,4.241103405421977e+26
0.906690840512252,4.241103405421977e+26
0.9421746814890244,4.241103405421977e+26
0.9783188827841662,4.241103405421977e+26
1.0151357338155584,4.241103405421977e+26
1.052637752709252,4.241103405421977e+26
1.09083769055575,4.241103405421977e+26
1.1297485357455188,4.241103405421977e+26
1.1693835183851866,4.241103405421977e+26
1.2097561147959035,4.241103405421977e+26
1.2508800520954617,4.241103405421977e+26
1.2927693128656488,4.241103405421977e+26
1.335438139906477,4.241103405421977e+26
1.3789010410788958,4.241103405421977e+26
1.4231727942376007,4.241103405421977e+26
1.4682684522556926,4.241103405421977e+26
1.5142033481427966,4.241103405421977e+26
1.560993100258457,4.241103405421977e+26
1.6086536176225508,4.241103405421977e+26
1.6572011053245066,4.241103405421977e+26
1.706652070033241,4.241103405421977e+26
1.7570233256095826,4.241103405421977e+26
1.8083319988231699,4.241103405421977e+26
1.860595535175745,4.241103405421977e+26
1.9138317048327886,4.241103405421977e+26
1.9680586086656024,4.241103405421977e+26
2.0232946844057764,4.241103405421977e+26
2.0795587129142237,4.241103405421977e+26
2.1368698245668796,4.241103405421977e+26
2.195247505759214,4.241103405421977e+26
2.254711605531848,4.241103405421977e+26
2.3152823423194238,4.241103405421977e+26
2.3769803108250884,4.241103405421977e+26
2.4398264890229284,4.241103405421977e+26
2.503842245290676,4.241103405421977e+26
2.5690493456752295,4.241103405421977e+26
2.6354699612933175,4.241103405421977e+26
2.703126675869931,4.241103405421977e+26
2.772042493417002,4.241103405421977e+26
2.8422408460550606,4.241103405421977e+26
2.913745601980384,4.241103405421977e+26
2.986581073580439,4.241103405421977e+26
3.060772025700369,4.241103405421977e+26
3.1363436840632772,4.241103405421977e+26
3.213321743847289,4.241103405421977e+26
3.2917323784221573,4.241103405421977e+26
3.371602248248502,4.241103405421977e+26
3.4529585099426603,4.241103405421977e+26
3.5358288255101904,4.241103405421977e+26
3.6202413717513133,4.241103405421977e+26
3.7062248498412815,4.241103405421977e+26
3.793808495089107,4.241103405421977e+26
3.883022086877885,4.241103405421977e+26
3.9738959587900684,4.241103405421977e+26
4.066461008921269,4.241103405421977e+26
4.160748710385908,4.241103405421977e+26
4.256791122018419,4.241103405421977e+26
4.354620899273613,4.241103405421977e+26
4.4542713053298355,4.241103405421977e+26
4.555776222398877,4.241103405421977e+26
4.659170163246243,4.241103405421977e+26
4.764488282925874,4.241103405421977e+26
4.871766390733262,4.241103405421977e+26
4.981040962380945,4.241103405421977e+26
5.092349152400712,4.241103405421977e+26
5.2057288067765,4.241103405421977e+26
5.321218475812448,4.241103405421977e+26
5.438857427240427,4.241103405421977e+26
5.558685659571436,4.241103405421977e+26
5.680743915695614,4.241103405421977e+26
5.8050736967352075,4.241103405421977e+26
5.931717276155401,4.241103405421977e+26
6.0607177141377795,4.241103405421977e+26
6.192118872221192,4.241103405421977e+26
6.32596542821523,4.241103405421977e+26
6.462302891391108,4.241103405421977e+26
6.601177617955323,4.241103405421977e+26
6.742636826811277,4.241103405421977e+26
6.886728615614156,4.241103405421977e+26
7.033501977124734,4.241103405421977e+26
7.18300681586739,4.241103405421977e+26
7.335293965098186,4.241103405421977e+26
7.490415204088755,4.241103405421977e+26
7.6484232757317265,4.241103405421977e+26
7.809371904473991,4.241103405421977e+26
7.97331581458352,4.241103405421977e+26
8.140310748756223,4.241103405421977e+26
8.310413487069086,4.241103405421977e+26
8.483681866285927,4.241103405421977e+26
8.660174799522645,4.241103405421977e+26
8.839952296278227,4.241103405421977e+26
9.023075482838644,4.241103405421977e+26
9.209606623060475,4.241103405421977e+26
9.399609139541203,4.241103405421977e+26
9.593147635183701,4.241103405421977e+26
9.790287915161837,4.241103405421977e+26
9.991097009294961,4.241103405421977e+26
10.195643194838793,4.241103405421977e+26
10.403996019700331,4.241103405421977e+26
10.61622632608502,4.241103405421977e+26
10.83240627458378,4.241103405421977e+26
11.052609368708413,4.241103405421977e+26
11.276910479883604,4.241103405421977e+26
11.505385872903913,4.241103405421977e+26
11.738113231864785,4.241103405421977e+26
11.97517168657587,4.241103405421977e+26
12.216641839466066,4.241103405421977e+26
12.462605792989113,4.241103405421977e+26
12.713147177539458,4.241103405421977e+26
12.9683511798874,4.241103405421977e+26
13.228304572143518,4.241103405421977e+26
13.49309574126218,4.241103405421977e+26
13.76281471909391,4.241103405421977e+26
14.037553212997386,4.241103405421977e+26
14.3174046370208,4.241103405421977e+26
14.60246414366368,4.241103405421977e+26
14.892828656229797,4.241103405421977e+26
15.188596901781992,4.241103405421977e+26
15.48986944471065,4.241103405421977e+26
15.79674872092653,4.241103405421977e+26
16.109339072690133,4.241103405421977e+26
16.42774678408921,4.241103405421977e+26
16.752080117176362,4.241103405421977e+26
17.08244934877952,4.241103405421977e+26
17.41896680799711,4.241103405421977e+26
17.761746914391196,4.241103405421977e+26
18.1109062168914,4.241103405421977e+26
18.466563433422632,4.241103405421977e+26
18.828839491270713,4.241103405421977e+26
19.197857568198785,4.241103405421977e+26
19.573743134329117,4.241103405421977e+26
19.956623994804353,4.241103405421977e+26
20.346630333242455,4.241103405421977e+26
20.7438947560008,4.241103405421977e+26
21.14855233726359,4.241103405421977e+26
21.56074066496859,4.241103405421977e+26
21.980599887588536,4.241103405421977e+26
22.408272761782943,4.241103405421977e+26
22.843904700937205,4.241103405421977e+26
23.287643824604505,4.241103405421977e+26
23.739641008868116,4.241103405421977e+26
24.200049937640948,4.241103405421977e+26
24.66902715491952,4.241103405421977e+26
25.14673211801092,4.241103405421977e+26
25.63332725174981,4.241103405421977e+26
26.128978003724647,4.241103405421977e+26
26.633852900531732,4.241103405421977e+26
27.14812360507581,4.241103405421977e+26
27.671964974937698,4.241103405421977e+26
28.20555512182745,4.241103405421977e+26
28.749075472144376,4.241103405421977e+26
29.302710828663997,4.241103405421977e+26
29.866649433372746,4.241103405421977e+26
30.441083031472647,4.241103405421977e+26
31.0262069365765,4.241103405421977e+26
31.62222009711666,4.241103405421977e+26
32.22932516398975,4.241103405421977e+26
32.84772855945983,4.241103405421977e+26
33.47764054734464,4.241103405421977e+26
34.119275304507276,4.241103405421977e+26
34.772850993678695,4.241103405421977e+26
35.43858983763548,4.241103405421977e+26
36.11671819475767,4.241103405421977e+26
36.80746663599349,4.241103405421977e+26
37.51107002325569,4.241103405421977e+26
38.227767589277235,4.241103405421977e+26
38.95780301895274,4.241103405421977e+26
39.701424532194395,4.241103405421977e+26
40.458884968329116,4.241103405421977e+26
41.23044187206672,4.241103405421977e+26
42.01635758106799,4.241103405421977e+26
42.81689931514194,4.241103405421977e+26
43.63233926710397,4.241103405421977e+26
44.462954695324,4.241103405421977e+26
45.30902801799737,4.241103405421977e+26
46.17084690917022,4.241103405421977e+26
47.048704396551344,4.241103405421977e+26
47.94289896114532,4.241103405421977e+26
48.85373463873894,4.241103405421977e+26
49.78152112327671,4.241103405421977e+26
50.726573872160245,4.241103405421977e+26
51.68921421350677,4.241103405421977e+26
52.66976945540476,4.241103405421977e+26
53.668572997201814,4.241103405421977e+26
54.68596444286409,4.241103405421977e+26
55.72228971644549,4.241103405421977e+26
56.77790117970507,4.241103405421977e+26
57.85315775191451,4.241103405421977e+26
58.9484250318941,4.241103405421977e+26
60.06407542232037,4.241103405421977e+26
61.20048825634718,4.241103405421977e+26
62.35804992658254,4.241103405421977e+26
63.537154016467014,4.241103405421977e+26
64.73820143409584,4.241103405421977e+26
65.96160054853215,4.241103405421977e+26
67.20776732865693,4.241103405421977e+26
68.4771254846024,4.241103405421977e+26
69.77010661181889,4.241103405421977e+26
71.08715033782136,4.241103405421977e+26
72.42870447166759,4.241103405421977e+26
73.7952251562183,4.241103405421977e+26
75.18717702322999,4.241103405421977e+26
76.6050333513357,4.241103405421977e+26
78.0492762269642,4.241103405421977e+26
79.5203967082547,4.241103405421977e+26
81.01889499202213,4.241103405421977e+26
82.54528058382871,4.241103405421977e+26
84.10007247122246,4.241103405421977e+26
85.68379930019773,4.241103405421977e+26
87.29699955494081,4.241103405421977e+26
88.94022174092052,4.241103405421977e+26
90.61402457138522,4.241103405421977e+26
92.3189771573324,4.241103405421977e+26
94.05565920101192,4.241103405421977e+26
95.82466119303115,4.241103405421977e+26
97.62658461312832,4.241103405421977e+26
99.46204213468131,4.241103405421977e+26
101.3316578330245,4.241103405421977e+26
103.23606739764013,4.241103405421977e+26
105.17591834829992,4.241103405421977e+26
107.15187025522893,4.241103405421977e+26
109.1645949633657,4.241103405421977e+26
111.21477682079804,4.241103405421977e+26
113.30311291144785,4.241103405421977e+26
115.43031329208756,4.241103405421977e+26
117.59710123376708,4.241103405421977e+26
119.8042134677329,4.241103405421977e+26
122.05240043592617,4.241103405421977e+26
124.34242654613995,4.241103405421977e+26
126.67507043192646,4.241103405421977e+26
129.05112521734097,4.241103405421977e+26
131.47139878661173,4.241103405421977e+26
133.93671405883066,4.241103405421977e+26
136.4479092677537,4.241103405421977e+26
139.0058382468099,4.241103405421977e+26
141.61137071941297,4.241103405421977e+26
144.2653925946781,4.241103405421977e+26
146.96880626863964,4.241103405421977e+26
149.72253093107557,4.241103405421977e+26
152.52750287804244,4.241103405421977e+26
155.38467583022478,4.241103405421977e+26
158.2950212572123,4.241103405421977e+26
161.2595287078087,4.241103405421977e+26
164.2792061464894,4.241103405421977e+26
167.3550802961204,4.241103405421977e+26
170.48819698705407,4.241103405421977e+26
173.67962151272454,4.241103405421977e+26
176.9304389918577,4.241103405421977e+26
180.24175473742358,4.241103405421977e+26
183.61469463245496,4.241103405421977e+26
187.05040551285836,4.241103405421977e+26
190.5500555573528,4.241103405421977e+26
194.11483468466164,4.241103405421977e+26
197.74595495809817,4.241103405421977e+26
201.44465099768058,4.241103405421977e+26
205.21218039991447,4.241103405421977e+26
209.04982416539156,4.241103405421977e+26
212.95888713434215,4.241103405421977e+26
216.9406984302954,4.241103405421977e+26
220.99661191199573,4.241103405421977e+26
225.12800663372795,4.241103405421977e+26
229.3362873142131,4.241103405421977e+26
233.6228848142262,4.241103405421977e+26
237.9892566231048,4.241103405421977e+26
242.4368873543113,4.241103405421977e+26
246.96728925021603,4.241103405421977e+26
251.5820026962785,4.241103405421977e+26
256.2825967447932,4.241103405421977e+26
261.070669648385,4.241103405421977e+26
265.9478494034324,4.241103405421977e+26
270.9157943036019,4.241103405421977e+26
275.9761935036891,4.241103405421977e+26
281.1307675939471,4.241103405421977e+26
286.38126918510636,4.241103405421977e+26
291.7294835042819,4.241103405421977e+26
297.17722900196736,4.241103405421977e+26
302.7263579703312,4.241103405421977e+26
308.37875717301364,4.241103405421977e+26
314.1363484866476,4.241103405421977e+26
320.00108955431756,4.241103405421977e+26
325.9749744511768,4.241103405421977e+26
332.06003436245885,4.241103405421977e+26
338.25833827409923,4.241103405421977e+26
344.5719936762136,4.241103405421977e+26
351.0031472796682,4.241103405421977e+26
357.55398574598166,4.241103405421977e+26
364.22673643081754,4.241103405421977e+26
371.0236681413066,4.241103405421977e+26
377.9470919074664,4.241103405421977e+26
384.9993617679771,4.241103405421977e+26
392.18287557057704,4.241103405421977e+26
399.50007578736114,4.241103405421977e+26
406.9534503452449,4.241103405421977e+26
414.545533471888,4.241103405421977e+26
422.27890655735536,4.241103405421977e+26
430.15619903182284,4.241103405421977e+26
438.1800892596086,4.241103405421977e+26
446.3533054498464,4.241103405421977e+26
454.67862658410684,4.241103405421977e+26
463.15888336127824,4.241103405421977e+26
471.79695916003914,4.241103405421977e+26
480.5957910192351,4.241103405421977e+26
489.55837063650455,4.241103405421977e+26
498.6877453854889,4.241103405421977e+26
507.9870193519685,4.241103405421977e+26
517.4593543892913,4.241103405421977e+26
527.1079711934331,4.241103405421977e+26
536.9361503980698,4.241103405421977e+26
546.9472336900293,4.241103405421977e+26
557.1446249454966,4.241103405421977e+26
567.5317913873754,4.241103405421977e+26
578.1122647641758,4.241103405421977e+26
588.8896425508494,4.241103405421977e+26
599.8675891719694,4.241103405421977e+26
611.0498372476703,4.241103405421977e+26
622.4401888627864,4.241103405421977e+26
634.0425168595963,4.241103405421977e+26
645.8607661546321,4.241103405421977e+26
657.8989550799956,4.241103405421977e+26
670.1611767496287,4.241103405421977e+26
682.6516004510238,4.241103405421977e+26
695.3744730628222,4.241103405421977e+26
708.3341204987989,4.241103405421977e+26
721.5349491787222,4.241103405421977e+26
734.9814475265771,4.241103405421977e+26
748.6781874966877,4.241103405421977e+26
762.6298261282243,4.241103405421977e+26
776.8411071286482,4.241103405421977e+26
791.3168624866263,4.241103405421977e+26
806.0620141149508,4.241103405421977e+26
821.0815755240541,4.241103405421977e+26
836.380653526649,4.241103405421977e+26
851.9644499741017,4.241103405421977e+26
867.8382635251194,4.241103405421977e+26
884.007491447344,4.241103405421977e+26
900.4776314524918,4.241103405421977e+26
917.2542835656282,4.241103405421977e+26
934.3431520292377,4.241103405421977e+26
951.75004724273,4.241103405421977e+26
969.4808877380308,4.241103405421977e+26
987.5417021919574,4.241103405421977e+26
1005.9386314760272,4.241103405421977e+26
1024.6779307444208,4.241103405421977e+26
1043.7659715608052,4.241103405421977e+26
1063.2092440647245,4.241103405421977e+26
1083.014359178331,4.241103405421977e+26
1103.18805085416,4.241103405421977e+26
1123.737178364751,4.241103405421977e+26
1144.6687286348727,4.241103405421977e+26
1165.9898186171474,4.241103405421977e+26
1187.7076977119034,4.241103405421977e+26
1209.8297502320395,4.241103405421977e+26
1232.3634979137748,4.241103405421977e+26
1255.3166024741215,4.241103405421977e+26
1278.6968682159418,4.241103405421977e+26
1302.512244681509,4.241103405421977e+26
1326.770829355429,4.241103405421977e+26
1351.480870417874,4.241103405421977e+26
1376.6507695490548,4.241103405421977e+26
1402.289084785873,4.241103405421977e+26
1428.4045334317611,4.241103405421977e+26
1455.0059950206487,4.241103405421977e+26
1482.1025143361062,4.241103405421977e+26
1509.7033044866555,4.241103405421977e+26
1537.8177500383465,4.241103405421977e+26
1566.455410205595,4.241103405421977e+26
1595.6260221014252,4.241103405421977e+26
1625.339504048194,4.241103405421977e+26
1655.6059589499152,4.241103405421977e+26
1686.4356777273756,4.241103405421977e+26
1717.8391428171456,4.241103405421977e+26
1749.8270317357235,4.241103405421977e+26
1782.41022071001,4.241103405421977e+26
1815.5997883753287,4.241103405421977e+26
1849.4070195423021,4.241103405421977e+26
1883.8434090337955,4.241103405421977e+26
1918.9206655932828,4.241103405421977e+26
1954.6507158659513,4.241103405421977e+26
1991.0457084538712,4.241103405421977e+26
2028.1180180466783,4.241103405421977e+26
2065.880249629082,4.241103405421977e+26
2104.345242766704,4.241103405421977e+26
2143.52607597167,4.241103405421977e+26
2183.4360711494282,4.241103405421977e+26
2224.0887981283695,4.241103405421977e+26
2265.498079273693,4.241103405421977e+26
2307.6779941871673,4.241103405421977e+26
2350.642884494351,4.241103405421977e+26
2394.4073587208795,4.241103405421977e+26
2438.98629725955,4.241103405421977e+26
2484.3948574297983,4.241103405421977e+26
2530.648478631353,4.241103405421977e+26
2577.762887593804,4.241103405421977e+26
2625.7541037238384,4.241103405421977e+26
2674.6384445520453,4.241103405421977e+26
2724.4325312810274,4.241103405421977e+26
2775.1532944367978,4.241103405421977e+26
2826.817979625344,4.241103405421977e+26
2879.4441533962977,4.241103405421977e+26
2933.0497092157875,4.241103405421977e+26
2987.652873550383,4.241103405421977e+26
3043.2722120642998,4.241103405421977e+26
3099.92663593193,4.241103405421977e+26
3157.635408267819,4.241103405421977e+26
3216.4181506763716,4.241103405421977e+26
3276.294849923382,4.241103405421977e+26
3337.2858647317576,4.241103405421977e+26
3399.4119327037097,4.241103405421977e+26
3462.6941773717344,4.241103405421977e+26
3527.154115380883,4.241103405421977e+26
3592.813663804626,4.241103405421977e+26
3659.695147596899,4.241103405421977e+26
3727.8213071828377,4.241103405421977e+26
3797.2153061907366,4.241103405421977e+26
3867.9007393279758,4.241103405421977e+26
3939.901640403448,4.241103405421977e+26
4013.242490499318,4.241103405421977e+26
4087.9482262948645,4.241103405421977e+26
4164.044248545185,4.241103405421977e+26
4241.556430717777,4.241103405421977e+26
4320.511127789762,4.241103405421977e+26
4400.935185208879,4.241103405421977e+26
4482.855948021191,4.241103405421977e+26
4566.301270168747,4.241103405421977e+26
4651.29952396019,4.241103405421977e+26
4737.879609717651,4.241103405421977e+26
4826.070965603189,4.241103405421977e+26
4915.903577628032,4.241103405421977e+26
5007.407989848212,4.241103405421977e+26
5100.615314749834,4.241103405421977e+26
5195.557243827658,4.241103405421977e+26
5292.2660583605675,4.241103405421977e+26
5390.774640387505,4.241103405421977e+26
5491.1164838877885,4.241103405421977e+26
5593.325706169378,4.241103405421977e+26
5697.437059469135,4.241103405421977e+26
5803.485942768984,4.241103405421977e+26
5911.508413831882,4.241103405421977e+26
6021.541201461928,4.241103405421977e+26
6133.621717992506,4.241103405421977e+26
6247.788072006888,4.241103405421977e+26
6364.079081295578,4.241103405421977e+26
6482.534286054727,4.241103405421977e+26
6603.193962330305,4.241103405421977e+26
6726.099135712337,4.241103405421977e+26
6851.291595284058,4.241103405421977e+26
6978.813907830668,4.241103405421977e+26
7108.709432312439,4.241103405421977e+26
7241.022334607315,4.241103405421977e+26
7375.79760252773,4.241103405421977e+26
7513.081061116963,4.241103405421977e+26
7652.919388230155,4.241103405421977e+26
7795.360130405236,4.241103405421977e+26
7940.45171902934,4.241103405421977e+26
8088.243486805938,4.241103405421977e+26
8238.785684528511,4.241103405421977e+26
8392.129498166372,4.241103405421977e+26
8548.327066268384,4.241103405421977e+26
8707.431497690724,4.241103405421977e+26
8869.496889654403,4.241103405421977e+26
9034.57834613892,4.241103405421977e+26
9202.73199661823,4.241103405421977e+26
9374.01501514529,4.241103405421977e+26
9548.485639791967,4.241103405421977e+26
9726.203192450537,4.241103405421977e+26
